file,plate,thickness,diameter,tip_f,rest_full_f,pre_bt_f,plateau,peak_f,tilt_stab_range,tip_cv,full_cv,Tz_tip,Tz_full,tip_radial,full_radial,tip_tilt_rate,full_tilt_rate,anticipation_s,frac_remaining,depth_end_mm,tip_dur,full_dur
Bo15_P4_Force_20251205_B5.csv,4,4,5.0,75.760946,89.31497566666667,66.693352,101.027846,101.027846,40.80954548505522,0.4200678841055407,0.17179825173561378,-0.0814456,-0.0870706956521739,9.565124060028461,8.784207473590476,3.3975852801177377,2.117594325310198,0.7469616245872626,29.274694823715578,4.369710887411476,0.48488011839847367,2.2487197231892733
Bo16_P4_Force_20251205_B5.csv,4,4,5.0,77.443734,78.07730945454544,35.267563,94.68354,94.68354,29.98272674724481,0.14504435352005784,0.3627447592847755,-0.131369,-0.1485118888888889,10.123386278169779,6.907384775711138,36.34849177710192,1.2008060305979016,1.5132498428224403,52.29638628327368,5.373894753651854,0.34813750542490673,2.6147095844144497
Bo17_P4_Force_20251205_B5.csv,4,4,5.0,65.2883196,74.70454500000002,49.473670799999994,104.031002,104.031002,37.727237113410304,0.29207368909168824,0.2724879240037557,-0.1259686,-0.1924575961538462,8.044746551546865,7.291764595613253,6.32932804173448,1.6579799948407397,3.2188852422335312,100.462432169295,4.08352047488239,0.9328277805495451,2.5182960622415376
Bo19_P4_Force_20251205_B5.csv,4,4,5.0,62.178034000000004,69.0217462962963,36.723710173913034,78.122091,78.122091,36.46233955840343,0.11624098295649384,0.24376800911576685,-0.08324113333333333,-0.16130345569620252,3.6431062232937554,4.348532916638842,1.8333575274756286,0.6508203012714705,0.6787458002370164,15.022723839087949,4.324504202667029,0.30755261796138145,3.341706806401027
Bo1_P4_Force_20251205_B5.csv,4,4,5.0,58.67763896,74.24658087499999,64.14064995652177,77.658308,77.658308,28.075810126006445,0.3405918626498315,0.3300729885142505,-0.14441744,-0.1400464367816092,13.05206218504875,12.902947881973722,1.5521065902775493,28.610459268867363,0.1471114034239065,19.300824524939042,3.777881002481248,0.5059207400240311,1.8370232457701068
Bo20_P4_Force_20251205_B5.csv,4,4,5.0,66.3942534117647,70.55704520748301,39.951175021739125,87.0846265,87.0846265,31.58677518759362,0.1507990976824483,0.24262852962727777,-0.08158023529411763,-0.1786525823529412,7.0333172147687035,6.666437757615342,13.652395267051118,1.8710575559286702,1.4055817760489786,24.277763117330153,3.8921916224648188,0.34934803782226265,3.5884509719869753
Bo21_P4_Force_20251205_B5.csv,4,4,5.0,73.1913275,76.12582392307692,40.6257304,102.662505,102.662505,39.70223559356779,0.2199798527530805,0.2687632388198181,-0.12087683333333332,-0.14591906451612904,7.67739375978323,5.463478583722756,6.371762431509095,1.2302211163674561,2.2159954867718366,56.15968643453931,4.482068204637563,0.5237825870003281,3.016439851319822
Bo22_P4_Force_20251205_B5.csv,4,4,5.0,71.50429035714286,76.12580499999997,48.0898362,106.1835785,106.1835785,28.803791765654992,0.2987707893191567,0.24656456967846216,0.053624000000000005,-0.04168971428571429,12.831784297635462,8.72140776158679,5.270866062430383,1.5234124331840593,3.135955447148124,58.64755359750494,4.582498825505349,0.6255489000397629,3.4365047158701465
Bo23_P4_Force_20251205_B5.csv,4,4,5.0,72.48214316666667,82.24275146875001,45.4518056,99.21738,99.21738,43.419819260804125,0.18179080704049622,0.2674452429088833,-0.030133333333333318,-0.1276517297297297,6.921679749991462,6.252501219371779,4.828643621892175,0.840156395825383,1.6047848191893843,23.637938102530526,4.621120596679823,0.590152091626726,3.6069901910453916
Bo2_P4_Force_20251205_B5.csv,4,4,5.0,46.13773682926829,53.539333003521115,44.54483773913044,64.0201385,64.0201385,38.04288644645268,0.2159836223103721,0.38300416782845587,-0.07980975609756098,-0.14112492727272727,7.339844654235034,15.70797095502907,3.939061327391892,1.1816200710990132,0.738427464251938,23.92459386618278,4.448543352191997,0.8565851029353109,3.464694325213838
Bo3_P4_Force_20251205_B5.csv,4,4,5.0,58.65899171875,76.74957963265305,74.30590928260872,83.780486,83.780486,38.3999217960617,0.1828889045374829,0.1025765062454612,-0.13162740625,-0.19393032231404958,8.203566610250729,6.121906275044094,7.274949260620038,1.4632665536865739,-0.1148600902768937,-189.26724339275927,4.49313145051089,0.6694020844351547,2.548338619211007
Bo4_P4_Force_20251205_B5.csv,4,4,5.0,55.151818589743584,67.6495212202381,57.026395916666665,73.087854,73.087854,31.321242841422205,0.09076104761546269,0.13219661534356902,-0.08238361538461539,-0.2033615520833333,6.6614924727686,6.9548760624451695,2.2973223563468705,8.248551848835485,0.038275553230720405,2.593000686306374,4.646230094655285,0.8229426501854826,4.046840740684923
Bo5_P4_Force_20251205_B5.csv,4,4,5.0,67.97076924418606,79.66279312380952,75.01102618750001,82.662405,82.662405,35.03794649239279,0.10152661876319712,0.11408924367876379,-0.11850988372093024,-0.14131056589147284,7.28875572238795,5.825994081266096,1.0626822151483328,2.7196948279819413,,,,0.903010342706466,2.7045658959725305
Bo6_P4_Force_20251205_B5.csv,4,4,5.0,58.372138692307686,62.82945789999999,44.61764037499999,82.969711,82.969711,27.552073428768537,0.170186780009491,0.242567589698579,-0.06919623076923077,-0.0927054090909091,6.911577601212361,6.533757131694986,2.8344378261253897,0.7387980382830471,2.4021324478451973,49.180247402544424,3.9660137903486934,1.2419672749829962,4.404516872054707
Bo7_P4_Force_20251205_B5.csv,4,4,5.0,57.77014616666667,93.6497675,71.13242840000001,108.692967,108.692967,28.75170077585964,0.3744875860942421,0.17209851524482273,-0.19074066666666667,-0.12660629411764707,10.133382407005485,11.458108921734535,4.718326630289066,2.027352414760548,0.7354266661995057,47.71792960685043,4.431188200493846,0.5176652323348283,1.6368055362098959
Bo8_P4_Force_20251205_B5.csv,4,4,5.0,63.48257885714286,77.38585064705883,71.5680732,79.899013,79.899013,31.602677557773696,0.1190392132861201,0.07621934024965533,-0.07586085714285715,-0.13109018181818183,4.216522905870016,6.494938989105536,3.727666382027515,0.12478625953476057,,,,0.6628730806834162,2.1043626728863627
Bo9_P4_Force_20251205_B5.csv,4,4,5.0,67.01183216666668,61.92010314516129,45.1621938,87.47788299999999,87.47788299999999,34.599136849824816,0.11199889894622837,0.2697222326297742,-0.060378666666666636,-0.08966633333333333,17.098538445464424,7.521717945954563,0.0,0.7682302373726664,2.8885706100384914,64.95166891379972,4.195783927912922,0.3000901625814185,3.5892618331834916
